0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	2	2	3	3	2	2	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	2	2	3	3	2	2	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	1	1	0	0	4	4	0	0	4	4	0	0	0	0	0	0	1	1	0	0	1	1	5	5	1	1	0	0	4	4	7	7	4	4	0	0	4	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	1	1	0	0	4	4	0	0	4	4	0	0	0	0	0	0	1	1	0	0	1	1	5	5	1	1	0	0	4	4	7	7	4	4	0	0	4	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	4	4	1	1	1	1	1	1	1	1	4	4	1	1	1	1	4	4	1	1	0	0	1	1	4	4	1	1	1	1	1	1	1	1	1	1	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	4	4	1	1	1	1	1	1	1	1	4	4	1	1	1	1	4	4	1	1	0	0	1	1	4	4	1	1	1	1	1	1	1	1	1	1	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	4	4	0	0	4	4	1	1	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	4	4	0	0	4	4	0	0	1	1	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	4	4	0	0	4	4	1	1	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	4	4	0	0	4	4	0	0	1	1	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	2	2	3	3	2	2	1	1	0	0	2	2	3	3	2	2	1	1	1	1	1	1	4	4	1	1	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	2	2	3	3	2	2	1	1	0	0	2	2	3	3	2	2	1	1	1	1	1	1	4	4	1	1	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	1	1	7	7	4	4	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	0	0	4	4	0	0	1	1	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	1	1	7	7	4	4	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	0	0	4	4	0	0	1	1	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	0	0	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	4	4	1	1	0	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	0	0	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	4	4	1	1	0	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	4	4	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
